4	7	1	2	0	2	3	1	3	3
4	7	2	2	1	3	4	2	4	4
4	7	3	2	0	4	1	3	1	1
4	7	4	2	0	1	2	4	2	2
4	8	1	3	0	2	4	2	1	2
4	8	2	3	0	3	1	3	2	3
4	8	3	3	1	4	2	4	3	4
4	8	4	3	0	1	3	1	4	1
4	9	1	2	0	3	1	2	2	3
4	9	2	2	1	4	2	3	3	4
4	9	3	2	0	1	3	4	4	1
4	9	4	2	0	2	4	1	1	2
4	10	1	1	1	3	2	1	4	2
4	10	2	1	0	4	3	2	1	3
4	10	3	1	0	1	4	3	2	4
4	10	4	1	0	2	1	4	3	1
4	11	1	2	0	3	3	4	1	4
4	11	2	2	1	4	4	1	2	1
4	11	3	2	0	1	1	2	3	2
4	11	4	2	0	2	2	3	4	3
4	12	1	1	1	3	4	3	3	1
4	12	2	1	0	4	1	4	4	2
4	12	3	1	0	1	2	1	1	3
4	12	4	1	0	2	3	2	2	4
4	13	1	4	0	4	1	4	3	2
4	13	2	4	0	1	2	1	4	3
4	13	3	4	0	2	3	2	1	4
4	13	4	4	1	3	4	3	2	1
4	14	1	1	1	4	2	3	1	3
4	14	2	1	0	1	3	4	2	4
4	14	3	1	0	2	4	1	3	1
4	14	4	1	0	3	1	2	4	2
4	15	1	1	1	4	3	2	4	1
4	15	2	1	0	1	4	3	1	2
4	15	3	1	0	2	1	4	2	3
4	15	4	1	0	3	2	1	3	4
4	16	1	1	1	4	4	1	2	4
4	16	2	1	0	1	1	2	3	1
4	16	3	1	0	2	2	3	4	2
4	16	4	1	0	3	3	4	1	3
5	1	1	4	0	1	1	1	1	1
5	1	2	4	0	2	2	2	2	2
5	1	3	4	0	3	3	3	3	3
5	1	4	4	1	4	4	4	4	4
5	2	1	3	0	1	2	2	3	4
5	2	2	3	0	2	3	3	4	1
5	2	3	3	1	3	4	4	1	2
5	2	4	3	0	4	1	1	2	3
5	3	1	4	0	1	3	3	2	2
5	3	2	4	0	2	4	4	3	3
5	3	3	4	0	3	1	1	4	4
5	3	4	4	1	4	2	2	1	1
5	4	1	4	0	1	4	4	4	3
5	4	2	4	0	2	1	1	1	4
5	4	3	4	0	3	2	2	2	1
5	4	4	4	1	4	3	3	3	2
5	5	1	3	0	2	1	3	4	4
5	5	2	3	0	3	2	4	1	1
5	5	3	3	1	4	3	1	2	2
5	5	4	3	0	1	4	2	3	3
5	6	1	3	0	2	2	4	2	1
5	6	2	3	0	3	3	1	3	2
5	6	3	3	1	4	4	2	4	3
5	6	4	3	0	1	1	3	1	4
5	7	1	2	0	2	3	1	3	3
5	7	2	2	1	3	4	2	4	4
5	7	3	2	0	4	1	3	1	1
5	7	4	2	0	1	2	4	2	2
5	8	1	3	0	2	4	2	1	2
5	8	2	3	0	3	1	3	2	3
5	8	3	3	1	4	2	4	3	4
5	8	4	3	0	1	3	1	4	1
5	9	1	2	0	3	1	2	2	3
5	9	2	2	1	4	2	3	3	4
5	9	3	2	0	1	3	4	4	1
5	9	4	2	0	2	4	1	1	2
5	10	1	2	0	3	2	1	4	2
5	10	2	2	1	4	3	2	1	3
5	10	3	2	0	1	4	3	2	4
5	10	4	2	0	2	1	4	3	1
5	11	1	2	0	3	3	4	1	4
5	11	2	2	1	4	4	1	2	1
5	11	3	2	0	1	1	2	3	2
5	11	4	2	0	2	2	3	4	3
5	12	1	1	1	3	4	3	3	1
5	12	2	1	0	4	1	4	4	2
5	12	3	1	0	1	2	1	1	3
5	12	4	1	0	2	3	2	2	4
5	13	1	4	0	4	1	4	3	2
5	13	2	4	0	1	2	1	4	3
5	13	3	4	0	2	3	2	1	4
5	13	4	4	1	3	4	3	2	1
5	14	1	1	1	4	2	3	1	3
5	14	2	1	0	1	3	4	2	4
5	14	3	1	0	2	4	1	3	1
5	14	4	1	0	3	1	2	4	2
5	15	1	1	1	4	3	2	4	1
5	15	2	1	0	1	4	3	1	2
5	15	3	1	0	2	1	4	2	3
5	15	4	1	0	3	2	1	3	4
5	16	1	1	1	4	4	1	2	4
5	16	2	1	0	1	1	2	3	1
5	16	3	1	0	2	2	3	4	2
5	16	4	1	0	3	3	4	1	3
6	1	1	4	0	1	1	1	1	1
6	1	2	4	0	2	2	2	2	2
6	1	3	4	0	3	3	3	3	3
6	1	4	4	1	4	4	4	4	4
6	2	1	3	0	1	2	2	3	4
6	2	2	3	0	2	3	3	4	1
6	2	3	3	1	3	4	4	1	2
6	2	4	3	0	4	1	1	2	3
6	3	1	2	0	1	3	3	2	2
6	3	2	2	1	2	4	4	3	3
6	3	3	2	0	3	1	1	4	4
6	3	4	2	0	4	2	2	1	1
6	4	1	4	0	1	4	4	4	3
6	4	2	4	0	2	1	1	1	4
6	4	3	4	0	3	2	2	2	1
6	4	4	4	1	4	3	3	3	2
6	5	1	1	1	2	1	3	4	4
6	5	2	1	0	3	2	4	1	1
6	5	3	1	0	4	3	1	2	2
6	5	4	1	0	1	4	2	3	3
6	6	1	3	0	2	2	4	2	1
6	6	2	3	0	3	3	1	3	2
6	6	3	3	1	4	4	2	4	3
6	6	4	3	0	1	1	3	1	4
6	7	1	2	0	2	3	1	3	3
6	7	2	2	1	3	4	2	4	4
6	7	3	2	0	4	1	3	1	1
6	7	4	2	0	1	2	4	2	2
6	8	1	3	0	2	4	2	1	2
6	8	2	3	0	3	1	3	2	3
6	8	3	3	1	4	2	4	3	4
6	8	4	3	0	1	3	1	4	1
6	9	1	2	0	3	1	2	2	3
6	9	2	2	1	4	2	3	3	4
6	9	3	2	0	1	3	4	4	1
6	9	4	2	0	2	4	1	1	2
6	10	1	2	0	3	2	1	4	2
6	10	2	2	1	4	3	2	1	3
6	10	3	2	0	1	4	3	2	4
6	10	4	2	0	2	1	4	3	1
6	11	1	1	1	3	3	4	1	4
6	11	2	1	0	4	4	1	2	1
6	11	3	1	0	1	1	2	3	2
6	11	4	1	0	2	2	3	4	3
6	12	1	2	0	3	4	3	3	1
6	12	2	2	1	4	1	4	4	2
6	12	3	2	0	1	2	1	1	3
6	12	4	2	0	2	3	2	2	4
6	13	1	1	1	4	1	4	3	2
6	13	2	1	0	1	2	1	4	3
6	13	3	1	0	2	3	2	1	4
6	13	4	1	0	3	4	3	2	1
6	14	1	1	1	4	2	3	1	3
6	14	2	1	0	1	3	4	2	4
6	14	3	1	0	2	4	1	3	1
6	14	4	1	0	3	1	2	4	2
6	15	1	3	0	4	3	2	4	1
6	15	2	3	0	1	4	3	1	2
6	15	3	3	1	2	1	4	2	3
6	15	4	3	0	3	2	1	3	4
6	16	1	1	1	4	4	1	2	4
6	16	2	1	0	1	1	2	3	1
6	16	3	1	0	2	2	3	4	2
6	16	4	1	0	3	3	4	1	3
7	1	1	4	0	1	1	1	1	1
7	1	2	4	0	2	2	2	2	2
7	1	3	4	0	3	3	3	3	3
7	1	4	4	1	4	4	4	4	4
7	2	1	4	0	1	2	2	3	4
7	2	2	4	0	2	3	3	4	1
7	2	3	4	0	3	4	4	1	2
7	2	4	4	1	4	1	1	2	3
7	3	1	4	0	1	3	3	2	2
7	3	2	4	0	2	4	4	3	3
7	3	3	4	0	3	1	1	4	4
7	3	4	4	1	4	2	2	1	1
7	4	1	4	0	1	4	4	4	3
7	4	2	4	0	2	1	1	1	4
7	4	3	4	0	3	2	2	2	1
7	4	4	4	1	4	3	3	3	2
7	5	1	3	0	2	1	3	4	4
7	5	2	3	0	3	2	4	1	1
7	5	3	3	1	4	3	1	2	2
7	5	4	3	0	1	4	2	3	3
7	6	1	3	0	2	2	4	2	1
7	6	2	3	0	3	3	1	3	2
7	6	3	3	1	4	4	2	4	3
7	6	4	3	0	1	1	3	1	4
7	7	1	2	0	2	3	1	3	3
7	7	2	2	1	3	4	2	4	4
7	7	3	2	0	4	1	3	1	1
7	7	4	2	0	1	2	4	2	2
7	8	1	3	0	2	4	2	1	2
7	8	2	3	0	3	1	3	2	3
7	8	3	3	1	4	2	4	3	4
7	8	4	3	0	1	3	1	4	1
7	9	1	2	0	3	1	2	2	3
7	9	2	2	1	4	2	3	3	4
7	9	3	2	0	1	3	4	4	1
7	9	4	2	0	2	4	1	1	2
7	10	1	2	0	3	2	1	4	2
7	10	2	2	1	4	3	2	1	3
7	10	3	2	0	1	4	3	2	4
7	10	4	2	0	2	1	4	3	1
7	11	1	1	1	3	3	4	1	4
7	11	2	1	0	4	4	1	2	1
7	11	3	1	0	1	1	2	3	2
7	11	4	1	0	2	2	3	4	3
7	12	1	2	0	3	4	3	3	1
7	12	2	2	1	4	1	4	4	2
7	12	3	2	0	1	2	1	1	3
7	12	4	2	0	2	3	2	2	4
7	13	1	1	1	4	1	4	3	2
7	13	2	1	0	1	2	1	4	3
7	13	3	1	0	2	3	2	1	4
7	13	4	1	0	3	4	3	2	1
7	14	1	1	1	4	2	3	1	3
7	14	2	1	0	1	3	4	2	4
7	14	3	1	0	2	4	1	3	1
7	14	4	1	0	3	1	2	4	2
7	15	1	1	1	4	3	2	4	1
7	15	2	1	0	1	4	3	1	2
7	15	3	1	0	2	1	4	2	3
7	15	4	1	0	3	2	1	3	4
7	16	1	4	0	4	4	1	2	4
7	16	2	4	0	1	1	2	3	1
7	16	3	4	0	2	2	3	4	2
7	16	4	4	1	3	3	4	1	3
8	1	1	3	0	1	1	1	1	1
8	1	2	3	0	2	2	2	2	2
8	1	3	3	1	3	3	3	3	3
8	1	4	3	0	4	4	4	4	4
8	2	1	3	0	1	2	2	3	4
8	2	2	3	0	2	3	3	4	1
8	2	3	3	1	3	4	4	1	2
8	2	4	3	0	4	1	1	2	3
8	3	1	3	0	1	3	3	2	2
8	3	2	3	0	2	4	4	3	3
8	3	3	3	1	3	1	1	4	4
8	3	4	3	0	4	2	2	1	1
8	4	1	3	0	1	4	4	4	3
8	4	2	3	0	2	1	1	1	4
8	4	3	3	1	3	2	2	2	1
8	4	4	3	0	4	3	3	3	2
8	5	1	3	0	2	1	3	4	4
8	5	2	3	0	3	2	4	1	1
8	5	3	3	1	4	3	1	2	2
8	5	4	3	0	1	4	2	3	3
8	6	1	2	0	2	2	4	2	1
8	6	2	2	1	3	3	1	3	2
8	6	3	2	0	4	4	2	4	3
8	6	4	2	0	1	1	3	1	4
8	7	1	2	0	2	3	1	3	3
8	7	2	2	1	3	4	2	4	4
8	7	3	2	0	4	1	3	1	1
8	7	4	2	0	1	2	4	2	2
8	8	1	2	0	2	4	2	1	2
8	8	2	2	1	3	1	3	2	3
8	8	3	2	0	4	2	4	3	4
8	8	4	2	0	1	3	1	4	1
8	9	1	1	1	3	1	2	2	3
8	9	2	1	0	4	2	3	3	4
8	9	3	1	0	1	3	4	4	1
8	9	4	1	0	2	4	1	1	2
8	10	1	4	0	3	2	1	4	2
8	10	2	4	0	4	3	2	1	3
8	10	3	4	0	1	4	3	2	4
8	10	4	4	1	2	1	4	3	1
8	11	1	1	1	3	3	4	1	4
8	11	2	1	0	4	4	1	2	1
8	11	3	1	0	1	1	2	3	2
8	11	4	1	0	2	2	3	4	3
8	12	1	4	0	3	4	3	3	1
8	12	2	4	0	4	1	4	4	2
8	12	3	4	0	1	2	1	1	3
8	12	4	4	1	2	3	2	2	4
8	13	1	4	0	4	1	4	3	2
8	13	2	4	0	1	2	1	4	3
8	13	3	4	0	2	3	2	1	4
8	13	4	4	1	3	4	3	2	1
8	14	1	4	0	4	2	3	1	3
8	14	2	4	0	1	3	4	2	4
8	14	3	4	0	2	4	1	3	1
8	14	4	4	1	3	1	2	4	2
8	15	1	3	0	4	3	2	4	1
8	15	2	3	0	1	4	3	1	2
8	15	3	3	1	2	1	4	2	3
8	15	4	3	0	3	2	1	3	4
8	16	1	1	1	4	4	1	2	4
8	16	2	1	0	1	1	2	3	1
8	16	3	1	0	2	2	3	4	2
8	16	4	1	0	3	3	4	1	3
9	1	1	3	0	1	1	1	1	1
9	1	2	3	0	2	2	2	2	2
9	1	3	3	1	3	3	3	3	3
9	1	4	3	0	4	4	4	4	4
9	2	1	3	0	1	2	2	3	4
9	2	2	3	0	2	3	3	4	1
9	2	3	3	1	3	4	4	1	2
9	2	4	3	0	4	1	1	2	3
9	3	1	2	0	1	3	3	2	2
9	3	2	2	1	2	4	4	3	3
9	3	3	2	0	3	1	1	4	4
9	3	4	2	0	4	2	2	1	1
9	4	1	4	0	1	4	4	4	3
9	4	2	4	0	2	1	1	1	4
9	4	3	4	0	3	2	2	2	1
9	4	4	4	1	4	3	3	3	2
9	5	1	2	0	2	1	3	4	4
9	5	2	2	1	3	2	4	1	1
9	5	3	2	0	4	3	1	2	2
9	5	4	2	0	1	4	2	3	3
9	6	1	3	0	2	2	4	2	1
9	6	2	3	0	3	3	1	3	2
9	6	3	3	1	4	4	2	4	3
9	6	4	3	0	1	1	3	1	4
9	7	1	2	0	2	3	1	3	3
9	7	2	2	1	3	4	2	4	4
9	7	3	2	0	4	1	3	1	1
9	7	4	2	0	1	2	4	2	2
9	8	1	2	0	2	4	2	1	2
9	8	2	2	1	3	1	3	2	3
9	8	3	2	0	4	2	4	3	4
9	8	4	2	0	1	3	1	4	1
9	9	1	2	0	3	1	2	2	3
9	9	2	2	1	4	2	3	3	4
9	9	3	2	0	1	3	4	4	1
9	9	4	2	0	2	4	1	1	2
9	10	1	2	0	3	2	1	4	2
9	10	2	2	1	4	3	2	1	3
9	10	3	2	0	1	4	3	2	4
9	10	4	2	0	2	1	4	3	1
9	11	1	1	1	3	3	4	1	4
9	11	2	1	0	4	4	1	2	1
9	11	3	1	0	1	1	2	3	2
9	11	4	1	0	2	2	3	4	3
9	12	1	2	0	3	4	3	3	1
9	12	2	2	1	4	1	4	4	2
9	12	3	2	0	1	2	1	1	3
9	12	4	2	0	2	3	2	2	4
9	13	1	3	0	4	1	4	3	2
9	13	2	3	0	1	2	1	4	3
9	13	3	3	1	2	3	2	1	4
9	13	4	3	0	3	4	3	2	1
9	14	1	2	0	4	2	3	1	3
9	14	2	2	1	1	3	4	2	4
9	14	3	2	0	2	4	1	3	1
9	14	4	2	0	3	1	2	4	2
9	15	1	4	0	4	3	2	4	1
9	15	2	4	0	1	4	3	1	2
9	15	3	4	0	2	1	4	2	3
9	15	4	4	1	3	2	1	3	4
9	16	1	2	0	4	4	1	2	4
9	16	2	2	1	1	1	2	3	1
9	16	3	2	0	2	2	3	4	2
9	16	4	2	0	3	3	4	1	3
10	1	1	4	0	1	1	1	1	1
10	1	2	4	0	2	2	2	2	2
10	1	3	4	0	3	3	3	3	3
10	1	4	4	1	4	4	4	4	4
10	2	1	4	0	1	2	2	3	4
10	2	2	4	0	2	3	3	4	1
10	2	3	4	0	3	4	4	1	2
10	2	4	4	1	4	1	1	2	3
10	3	1	3	0	1	3	3	2	2
10	3	2	3	0	2	4	4	3	3
10	3	3	3	1	3	1	1	4	4
10	3	4	3	0	4	2	2	1	1
10	4	1	4	0	1	4	4	4	3
10	4	2	4	0	2	1	1	1	4
10	4	3	4	0	3	2	2	2	1
10	4	4	4	1	4	3	3	3	2
10	5	1	3	0	2	1	3	4	4
10	5	2	3	0	3	2	4	1	1
10	5	3	3	1	4	3	1	2	2
10	5	4	3	0	1	4	2	3	3
10	6	1	3	0	2	2	4	2	1
10	6	2	3	0	3	3	1	3	2
10	6	3	3	1	4	4	2	4	3
10	6	4	3	0	1	1	3	1	4
10	7	1	3	0	2	3	1	3	3
10	7	2	3	0	3	4	2	4	4
10	7	3	3	1	4	1	3	1	1
10	7	4	3	0	1	2	4	2	2
10	8	1	3	0	2	4	2	1	2
10	8	2	3	0	3	1	3	2	3
10	8	3	3	1	4	2	4	3	4
10	8	4	3	0	1	3	1	4	1
10	9	1	2	0	3	1	2	2	3
10	9	2	2	1	4	2	3	3	4
10	9	3	2	0	1	3	4	4	1
10	9	4	2	0	2	4	1	1	2
10	10	1	1	1	3	2	1	4	2
10	10	2	1	0	4	3	2	1	3
10	10	3	1	0	1	4	3	2	4
10	10	4	1	0	2	1	4	3	1
10	11	1	1	1	3	3	4	1	4
10	11	2	1	0	4	4	1	2	1
10	11	3	1	0	1	1	2	3	2
10	11	4	1	0	2	2	3	4	3
10	12	1	2	0	3	4	3	3	1
10	12	2	2	1	4	1	4	4	2
10	12	3	2	0	1	2	1	1	3
10	12	4	2	0	2	3	2	2	4
10	13	1	1	1	4	1	4	3	2
10	13	2	1	0	1	2	1	4	3
10	13	3	1	0	2	3	2	1	4
10	13	4	1	0	3	4	3	2	1
10	14	1	1	1	4	2	3	1	3
10	14	2	1	0	1	3	4	2	4
10	14	3	1	0	2	4	1	3	1
10	14	4	1	0	3	1	2	4	2
10	15	1	4	0	4	3	2	4	1
10	15	2	4	0	1	4	3	1	2
10	15	3	4	0	2	1	4	2	3
10	15	4	4	1	3	2	1	3	4
10	16	1	1	1	4	4	1	2	4
10	16	2	1	0	1	1	2	3	1
10	16	3	1	0	2	2	3	4	2
10	16	4	1	0	3	3	4	1	3
11	1	1	3	0	1	1	1	1	1
11	1	2	3	0	2	2	2	2	2
11	1	3	3	1	3	3	3	3	3
11	1	4	3	0	4	4	4	4	4
11	2	1	2	0	1	2	2	3	4
11	2	2	2	1	2	3	3	4	1
11	2	3	2	0	3	4	4	1	2
11	2	4	2	0	4	1	1	2	3
11	3	1	1	1	1	3	3	2	2
11	3	2	1	0	2	4	4	3	3
11	3	3	1	0	3	1	1	4	4
11	3	4	1	0	4	2	2	1	1
11	4	1	3	0	1	4	4	4	3
11	4	2	3	0	2	1	1	1	4
11	4	3	3	1	3	2	2	2	1
11	4	4	3	0	4	3	3	3	2
11	5	1	1	1	2	1	3	4	4
11	5	2	1	0	3	2	4	1	1
11	5	3	1	0	4	3	1	2	2
11	5	4	1	0	1	4	2	3	3
11	6	1	4	0	2	2	4	2	1
11	6	2	4	0	3	3	1	3	2
11	6	3	4	0	4	4	2	4	3
11	6	4	4	1	1	1	3	1	4
11	7	1	3	0	2	3	1	3	3
11	7	2	3	0	3	4	2	4	4
11	7	3	3	1	4	1	3	1	1
11	7	4	3	0	1	2	4	2	2
11	8	1	2	0	2	4	2	1	2
11	8	2	2	1	3	1	3	2	3
11	8	3	2	0	4	2	4	3	4
11	8	4	2	0	1	3	1	4	1
11	9	1	2	0	3	1	2	2	3
11	9	2	2	1	4	2	3	3	4
11	9	3	2	0	1	3	4	4	1
11	9	4	2	0	2	4	1	1	2
11	10	1	2	0	3	2	1	4	2
11	10	2	2	1	4	3	2	1	3
11	10	3	2	0	1	4	3	2	4
11	10	4	2	0	2	1	4	3	1
11	11	1	1	1	3	3	4	1	4
11	11	2	1	0	4	4	1	2	1
11	11	3	1	0	1	1	2	3	2
11	11	4	1	0	2	2	3	4	3
11	12	1	3	0	3	4	3	3	1
11	12	2	3	0	4	1	4	4	2
11	12	3	3	1	1	2	1	1	3
11	12	4	3	0	2	3	2	2	4
11	13	1	3	0	4	1	4	3	2
11	13	2	3	0	1	2	1	4	3
11	13	3	3	1	2	3	2	1	4
11	13	4	3	0	3	4	3	2	1
11	14	1	3	0	4	2	3	1	3
11	14	2	3	0	1	3	4	2	4
11	14	3	3	1	2	4	1	3	1
11	14	4	3	0	3	1	2	4	2
11	15	1	3	0	4	3	2	4	1
11	15	2	3	0	1	4	3	1	2
11	15	3	3	1	2	1	4	2	3
11	15	4	3	0	3	2	1	3	4
